"alcm","drink","age","boy","race","alcbr","pared","inc","grade"
11.1929137786944,0,15,0,0,0,1,1,1
9.01415504844444,0,14,1,0,0,1,1,0
2.71662764327778,0,15,0,0,0,1,1,0
8.86457395413889,1,15,1,0,0,0,1,0
7.85778766188889,0,14,0,0,0,1,1,0
6.75906709319444,0,14,0,0,0,1,1,0
8.22962224763889,0,12,0,0,0,1,1,0
3.72523155838889,1,16,1,0,0,1,1,1
8.12294467669444,0,13,0,0,0,0,0,0
4.80517742272222,0,13,0,0,0,1,1,0
7.289113156,0,15,1,0,0,1,0,1
5.41419782688889,0,12,1,0,0,0,1,0
16.8323994858889,0,13,0,0,0,1,1,0
19.236248569,1,16,0,0,1,0,1,0
1.98233257036389,0,12,1,0,0,1,1,1
5.34987699463889,0,14,0,0,0,1,1,1
4.64302682555556,0,13,1,0,0,1,1,0
11.6973375937778,0,13,1,0,1,1,1,0
24.3615827508333,0,15,0,0,0,1,1,1
3.96522367191667,0,15,0,0,0,1,1,0
12.2618946686389,0,15,0,0,0,1,1,0
5.98151111538889,0,12,1,0,0,1,1,1
16.1367413386944,1,16,0,0,0,0,1,0
14.5300681188333,1,15,0,0,0,1,1,0
3.21217987186861,0,12,1,0,0,1,1,0
18.09575889475,1,15,1,0,1,0,0,1
6.95960843466667,0,12,1,0,0,0,1,1
5.58050736469444,0,13,1,1,0,1,1,0
16.2427266261389,0,13,1,1,0,1,0,0
12.8141652496667,0,15,0,0,0,1,1,0
3.007060495025,0,14,1,0,0,1,1,0
14.1590199681111,0,15,1,0,0,0,1,0
12.3727364903056,0,15,0,0,0,1,1,0
12.8753278582222,0,14,1,0,0,0,1,0
8.12167721808333,1,14,0,0,0,0,1,0
7.50058397302778,0,13,0,0,0,1,1,1
3.61226437311111,0,12,0,0,0,0,1,0
1.50075082103944,0,16,1,0,0,1,1,1
15.1888016231389,0,14,1,0,0,1,1,0
6.84981861116667,0,16,0,0,0,0,0,0
12.2730302954167,0,13,0,0,0,1,1,1
3.78667917869444,0,12,1,0,0,1,1,1
6.85190881127778,0,14,0,0,0,1,1,0
1.81010757974722,1,15,0,0,0,0,0,0
0.791688089022222,0,12,0,0,0,1,1,1
25.0919900541667,1,16,1,0,0,1,1,0
13.3365139829444,0,12,1,0,0,1,1,0
12.41262257975,1,14,0,0,0,1,1,0
8.35594616716667,0,13,0,0,0,1,1,0
16.2846899243611,0,13,1,0,0,0,1,0
2.73266633921944,0,12,0,0,0,1,1,0
8.49242900569444,0,15,1,0,0,1,1,0
5.90970298630556,1,13,1,0,0,0,1,0
18.7075010020833,1,16,0,0,1,1,1,0
13.3726902316389,1,15,0,0,0,1,1,0
5.27337066344445,0,12,1,0,0,1,1,1
1.77264145958333,0,12,1,0,0,1,1,0
6.64531148972222,0,13,0,1,0,0,1,1
7.06441208038889,0,12,1,0,0,0,1,1
6.45309244002778,0,12,0,0,0,1,1,0
18.2869113712222,0,16,0,0,0,1,1,0
8.70264137730556,0,16,0,0,0,0,1,0
11.9747051136111,0,16,0,0,0,0,1,1
3.960775299825,0,12,1,0,0,0,1,0
9.92719475255556,0,15,1,0,0,1,1,1
6.77106554944444,1,12,1,0,0,1,1,1
14.1184405798889,0,16,0,0,0,0,1,0
14.6325345384167,1,15,0,0,1,1,1,0
2.96011286045833,0,12,1,0,0,1,1,0
16.8789799536667,1,15,1,0,0,1,1,0
5.60485523194444,0,14,0,0,0,1,1,1
8.09737539394444,0,12,1,0,0,1,1,0
7.67235036063889,0,12,0,0,0,0,1,0
7.19578893405556,0,13,1,0,0,0,1,0
2.97087547728056,0,12,0,0,0,1,1,1
7.69530493502778,0,12,0,0,0,1,1,1
8.46021457402778,1,14,1,0,0,0,1,0
1.91653643519444,0,12,1,0,0,1,1,1
14.0068132564444,1,16,0,0,0,0,1,0
17.1339394547222,0,16,1,0,0,1,1,0
15.9004327551389,0,14,0,0,0,0,1,0
2.4446186475,0,13,0,0,0,1,1,0
3.51866168285,0,16,0,0,0,1,1,0
5.72290242586111,1,15,0,0,0,0,1,0
10.2121393994167,1,16,1,0,0,1,1,0
3.91660112152778,0,13,0,0,1,1,1,0
19.6618742211111,0,13,0,0,0,1,1,0
11.9876426366667,0,12,0,0,0,1,1,0
14.0993784995556,1,16,1,0,0,0,0,0
15.1372259377222,1,15,0,0,0,1,1,0
18.5121882235833,0,13,0,0,0,1,1,1
8.37303467938889,0,13,0,0,0,0,0,0
6.66507814755556,0,12,1,0,0,1,1,0
13.9110863220833,1,15,1,0,0,1,1,0
4.74521913902778,0,13,1,0,0,0,1,0
9.17973457308333,0,15,0,1,0,1,0,0
5.16138060252778,0,13,0,0,0,1,1,0
10.7643710467778,1,15,0,0,1,1,1,0
7.1195101815,1,14,0,1,1,1,1,0
8.63801717516667,1,15,0,0,1,1,1,0
10.7755864790278,1,15,0,0,0,1,1,0
8.76129262761111,0,13,1,0,0,1,1,1
14.5440320033333,1,12,0,0,0,1,1,1
11.4174993091944,0,14,0,0,0,1,1,0
14.1244595626667,0,16,0,0,0,0,1,0
7.234707956,0,15,1,0,0,1,1,0
10.39285223625,0,14,0,0,0,1,1,1
6.54214750022222,1,16,0,0,1,1,1,0
0.48953568074,0,12,1,0,0,0,0,1
1.61055006936389,0,13,1,0,0,0,1,0
15.4873661628333,0,14,0,0,0,0,1,0
13.6953362340556,1,15,0,0,1,0,1,0
3.14617341644444,0,14,1,0,0,1,1,1
3.08367141510278,0,13,1,0,0,1,1,0
12.6010680873889,1,16,0,0,0,0,0,0
5.48491517627778,0,16,0,0,0,1,1,0
4.23779136705556,0,12,0,0,0,1,1,0
35.7365735185833,1,15,1,0,0,1,0,0
16.1149436868889,1,15,0,0,0,1,1,0
5.67297287902778,0,13,1,0,0,1,1,0
16.9548821300556,0,15,1,0,0,0,0,0
17.81730931475,1,15,1,0,0,0,1,0
7.98155375747222,1,15,1,0,0,1,0,0
2.20195528995028,0,13,0,0,0,0,0,0
0,0,14,1,0,0,1,1,1
5.38106380313889,0,12,0,0,0,1,1,0
16.0826049471111,0,15,1,0,0,1,1,0
10.2122418927778,1,16,0,0,1,1,1,0
12.6093700031389,0,15,1,0,0,1,1,1
13.1994243145833,0,13,0,1,0,1,1,0
3.58169649468611,0,15,1,0,0,1,0,0
6.91406244972222,1,13,1,0,0,1,1,0
7.54912597577778,0,12,0,0,0,1,1,1
4.68989320202778,1,14,1,0,0,0,1,0
4.48298628723611,0,15,1,0,0,0,1,0
12.8597276352778,0,14,1,0,0,0,1,0
13.6004817723611,0,14,0,1,0,1,0,0
16.57440742,0,16,0,0,0,1,1,1
10.7856998636667,0,15,0,1,0,1,1,0
16.044338447,0,13,0,0,0,0,1,1
8.57694316758333,1,14,0,1,0,1,1,0
10.52367458325,0,15,1,0,1,1,1,0
7.16350437166667,1,14,1,1,0,0,0,1
25.0776975047222,1,14,0,0,0,1,1,0
12.8021711064722,1,12,1,1,0,0,0,1
2.41611303063889,0,14,0,0,0,1,1,0
2.73218062558333,0,16,0,0,0,1,1,0
12.7330125219167,1,15,1,0,0,1,1,0
3.59115898902778,0,14,1,0,0,1,1,1
10.7809143834722,0,14,1,0,0,1,1,1
8.51350470280556,1,16,1,0,0,0,1,0
1.89711783303333,0,13,1,0,0,1,1,1
4.44721537230556,1,16,0,0,0,0,1,0
12.4918144973889,0,13,0,0,0,0,1,0
9.37885531097222,0,14,0,0,0,0,1,1
3.35663445891667,0,14,0,0,0,1,1,0
19.3227710811111,0,14,1,0,0,1,1,0
9.59553148515556,0,13,1,1,0,0,0,0
1.61868897913611,0,12,0,1,0,1,1,1
5.55857200757222,0,12,1,0,0,1,0,1
18.8626326745556,0,14,1,0,0,1,1,0
16.05600339,0,15,1,0,0,0,1,0
12.0773931888056,1,15,0,0,0,1,1,0
26.331365625,1,12,0,1,0,0,1,0
15.1335928779722,0,15,1,0,0,1,1,1
7.796448349,0,12,1,0,0,1,1,1
16.1499936395556,1,16,0,0,0,0,1,0
8.61559617902778,1,14,0,0,0,1,1,0
11.7004870015,1,15,0,1,0,1,1,0
11.10629443225,1,16,0,0,1,0,0,0
7.59892517997222,0,15,0,0,0,1,1,0
6.05683774427778,0,13,1,0,0,0,1,1
6.06011156316667,0,12,0,0,0,1,1,0
23.4396366159444,0,13,0,1,0,1,1,1
13.5750703318056,0,14,1,0,0,1,1,1
4.15818993268333,1,13,1,0,0,1,1,1
14.2424905066111,1,15,1,1,0,1,1,1
4.44516387755556,0,13,1,0,0,1,1,0
14.2008181840833,0,15,1,0,0,0,0,1
0.463442830097222,0,12,1,0,0,1,0,0
4.26313384988889,0,15,1,0,0,1,1,0
5.85743836775,0,14,0,0,0,1,1,1
31.1292001924444,1,16,1,0,0,0,1,0
9.78268565125,0,15,0,0,1,1,1,0
0.782871400761111,0,14,1,0,0,1,1,1
10.5576167211111,1,14,0,0,0,1,1,1
7.32493446830556,1,14,0,0,0,1,1,0
5.80781689931667,1,15,0,0,0,1,1,0
7.98355998143333,1,14,1,0,1,0,1,0
6.19123004808333,0,12,1,0,0,1,1,0
3.93097721905278,0,12,1,0,0,0,0,0
4.91512995693333,0,16,0,0,0,1,1,0
9.64396533572222,0,13,0,0,0,1,1,0
12.5499034920833,0,12,0,0,1,0,1,0
22.2440956485833,1,14,1,0,0,0,1,0
15.4902701502778,1,15,1,0,0,1,1,0
4.86566085418333,1,15,0,0,0,0,1,0
6.39910830679167,0,13,1,0,0,0,1,1
11.3363215486111,0,13,1,0,1,1,1,0
10.0955883135556,0,16,1,0,0,1,1,0
16.5697667620833,0,14,0,0,0,1,1,0
8.66677142047222,0,12,0,0,0,1,1,1
6.49856349362694,0,15,0,0,0,1,1,0
13.3032243169444,1,16,1,0,0,1,1,1
6.17397561052778,0,12,1,0,0,1,1,0
8.34866495147222,0,13,0,1,0,1,1,1
4.27921685023333,0,12,1,0,0,1,1,1
3.19779246450278,0,15,1,0,0,0,0,1
14.3242245121111,0,15,1,0,0,0,1,0
4.21864857375,0,12,1,0,0,1,1,0
16.7521547353889,0,16,1,0,0,1,1,0
10.6947390023611,0,15,1,0,0,1,1,1
8.13357642244444,0,16,0,0,0,1,1,1
10.8294207555,0,12,1,0,0,1,0,0
5.81932756169444,0,15,0,0,0,1,1,1
6.36751148183333,0,14,0,0,0,0,0,0
22.1086771163056,1,16,0,0,0,0,1,0
12.7734731168889,1,14,1,0,0,1,1,0
10.3489424843889,0,16,1,0,0,1,1,0
5.63260962891667,0,15,1,0,0,1,1,1
9.46996124261111,0,15,1,0,0,1,1,1
16.4331846234167,1,16,1,0,0,0,1,0
4.81104614722222,0,14,0,0,0,1,1,0
13.9843030822583,1,16,1,0,0,1,0,0
5.04438950088889,0,14,1,0,0,1,1,0
3.32217505980556,0,15,1,0,0,0,1,0
10.3115651506139,1,15,1,1,0,1,1,1
3.16753208388889,0,12,0,0,0,0,0,1
9.33503495138889,1,12,1,1,0,0,1,0
0.942839213797222,0,12,0,0,0,0,0,0
19.4957608704722,1,16,0,0,0,1,0,0
11.6291494158056,0,13,0,0,0,1,1,0
14.2020344116389,1,16,1,1,0,0,0,0
19.3061781011389,1,13,1,0,0,1,1,0
6.96052881813889,0,12,1,0,0,1,1,1
12.35013323575,0,14,0,0,0,1,1,0
16.1494823705278,1,14,1,0,0,1,1,0
9.30985721627778,1,16,1,0,0,1,1,0
6.18375418952778,0,15,1,0,0,1,1,1
7.83435903205556,0,16,1,0,0,1,1,1
10.5996249418611,0,16,1,0,0,1,1,0
12.54618271545,1,16,0,0,0,1,1,0
9.29461305719445,0,14,1,0,0,1,1,1
14.4239059136111,0,13,1,0,0,1,1,0
25.5013710016667,0,13,1,0,1,1,0,0
9.58101408219444,0,14,1,0,0,0,1,0
11.2759799009444,1,14,1,0,0,0,1,0
19.7927799313056,1,15,0,0,0,1,1,1
15.0662859741944,0,16,1,0,0,1,1,0
14.8737569096389,1,16,0,0,0,1,1,0
8.34962410027778,1,15,1,0,0,1,1,0
11.5416416331944,0,16,1,0,1,1,1,1
8.64152605480556,0,15,1,0,0,1,1,1
3.79162221953333,0,14,1,0,0,1,1,0
9.57693945583333,0,15,0,0,0,1,1,1
8.82651754516667,1,13,1,0,0,1,1,0
18.6935516404444,1,15,1,0,1,1,1,0
8.83770677211111,0,15,1,0,0,1,1,0
3.25445715971944,0,12,0,1,0,0,1,1
11.9711408942778,1,16,0,0,1,1,1,1
19.3594665230556,0,14,0,0,1,1,1,0
6.24066799721111,0,14,0,0,0,1,1,0
6.57143383694444,0,12,0,0,0,0,1,0
26.7530227795556,1,16,0,0,0,1,1,0
7.06607186147222,0,12,1,0,1,1,0,1
17.6473558180278,1,13,0,0,0,1,1,0
23.8271671280556,0,15,1,0,1,1,0,1
7.76355117102778,0,12,0,0,0,0,1,0
6.72734087113889,0,16,1,0,0,1,1,0
8.77411738127778,0,13,1,0,0,1,1,0
11.8055148902222,0,14,0,1,0,0,1,0
13.6718120585,1,14,1,0,1,0,1,0
4.75395903666667,0,13,0,0,0,1,1,1
18.8649121820556,1,16,1,0,0,1,1,0
6.43515876438889,1,14,1,0,0,0,1,0
0.423244185989722,0,13,1,0,0,1,1,1
17.4353744496944,0,16,0,0,0,1,1,0
12.6146371563611,1,14,1,0,0,1,1,0
4.47919861970556,0,13,0,0,0,0,0,0
12.85210643775,1,16,0,0,0,1,1,0
4.05294042177778,0,13,1,0,0,0,1,1
4.19623599760278,0,13,1,0,0,1,1,1
3.76237531452778,0,16,1,0,0,1,1,1
8.19321306052778,1,14,0,0,0,0,0,0
4.04577123133333,0,14,0,0,0,1,1,0
6.84964453866667,0,12,0,0,1,1,1,1
13.6065015491083,1,15,0,0,0,1,0,0
10.6253394062778,1,16,0,0,0,1,1,0
3.87721493380278,1,15,0,0,0,0,0,0
16.1070852548611,0,15,1,0,0,0,0,0
15.3357164870833,1,16,1,0,0,0,1,0
17.8934299173333,1,16,1,0,0,1,1,0
5.90005452741667,1,15,0,0,0,0,1,0
8.65507091297222,0,15,1,0,0,1,1,0
7.95602460183333,0,15,1,0,0,0,1,1
6.68179453219444,0,14,0,0,0,1,1,1
8.12463222069444,1,13,1,0,0,0,1,0
17.2982636887222,0,14,1,0,0,1,1,0
13.6630499855278,1,15,1,0,0,1,1,0
13.8408198443056,1,16,1,0,0,1,1,0
7.27319244586111,0,14,0,0,0,1,1,1
9.58811767141666,0,15,1,0,0,1,1,0
21.9003725399722,1,16,1,0,0,1,1,1
4.66961402726111,0,15,0,0,0,0,1,1
7.36944866680556,0,15,1,0,0,0,1,0
7.33598272811111,1,14,0,0,0,1,1,0
16.5592657183889,0,14,1,1,0,1,1,0
6.35010125883333,0,14,1,0,0,0,0,0
9.24546592711111,0,13,1,0,0,1,1,0
19.3343646638333,1,16,0,0,1,1,1,0
4.31629290076944,1,16,0,0,0,1,1,1
28.5948642088889,1,16,1,0,1,1,1,0
11.2395970161667,1,15,0,0,0,0,1,0
7.43883148991667,0,12,1,0,0,1,1,0
14.36865172,1,13,0,0,1,1,1,1
15.4952855202778,1,16,1,0,0,1,1,1
6.53118240297222,0,16,0,0,0,1,1,0
11.6844206303889,0,14,0,0,0,1,1,0
12.2385247217778,0,14,1,0,0,1,1,1
6.62109107811111,0,16,0,0,0,1,1,1
3.80697108794444,0,12,0,0,0,1,1,0
2.13545949416389,0,13,0,0,0,0,1,1
15.5262432588333,1,16,1,0,0,1,1,0
10.4291626934167,0,13,0,0,0,0,1,0
3.24860198288889,0,13,1,0,1,1,1,0
1.33832959930833,1,12,1,0,0,1,1,1
9.68557227494444,1,16,0,0,1,1,1,1
18.3692351021389,0,16,1,0,0,1,1,0
13.99939376475,1,14,0,0,0,0,1,0
3.74058966416667,0,12,1,0,0,0,1,0
8.79010498797222,1,13,0,0,1,0,0,0
15.0367266471389,1,16,0,0,1,1,1,0
12.4703814725833,1,15,1,0,0,1,1,0
13.7766462165,1,13,0,0,0,1,1,0
13.7591233323611,0,15,1,0,1,1,1,0
10.4886378985833,1,15,1,0,0,1,1,1
11.2010336437778,0,12,0,0,0,1,1,0
4.19246195105555,0,12,0,0,0,1,1,0
6.89875290127778,0,14,1,0,0,1,1,1
7.71892967316667,0,13,1,0,0,0,1,0
12.7218637285556,1,16,0,0,0,1,1,1
1.80812140147222,1,12,0,0,0,1,1,1
4.97871420788889,0,13,1,0,0,1,1,0
18.4227510114444,0,15,1,0,0,0,1,0
3.86820569772222,0,12,1,0,0,0,1,0
6.38320185166667,0,16,0,0,0,0,1,0
7.98263028605556,0,16,0,0,0,1,1,0
8.34366021925,0,13,0,0,0,1,1,1
20.2299142210556,0,14,0,0,0,1,1,1
6.26885058381667,0,12,1,0,0,0,1,1
3.21691611997222,0,12,0,0,1,0,1,0
13.2200555826667,1,14,1,0,0,1,1,1
4.64357028291389,0,13,0,0,0,1,1,1
3.686252819,0,14,0,0,0,1,1,1
16.0147906711389,0,16,1,0,0,0,1,1
8.18214324102778,0,14,0,0,0,0,0,0
9.23837477436111,0,13,1,0,0,1,1,0
5.347445680725,0,15,0,0,0,1,1,0
13.0347852900833,0,16,1,1,0,1,1,0
10.6595551494722,0,13,0,0,1,1,1,0
14.1100056838611,1,16,0,0,0,0,1,0
5.97026461561111,0,13,1,0,0,1,1,1
16.3486957198056,0,15,1,0,0,1,1,1
9.24157631502778,0,15,1,0,0,1,1,0
0.984564464308333,0,13,0,0,0,1,1,1
4.7514252655,0,12,0,0,0,0,1,0
21.8237446028889,1,16,1,0,1,1,1,1
10.7216548972778,0,14,1,0,0,1,1,1
4.63147945616667,0,14,0,0,0,1,1,1
17.7913054516667,1,13,1,0,0,0,0,0
7.74074987219444,0,14,0,0,0,1,1,0
7.10261102772222,1,13,0,0,0,0,1,0
15.7701796921944,1,16,1,0,0,0,1,1
13.4948130790833,1,14,0,0,0,1,1,1
8.72456896766667,0,15,0,0,0,1,1,0
16.5930465695278,1,14,0,0,1,1,1,0
27.0205255550556,1,16,0,1,1,1,0,0
4.41532322619444,1,16,1,0,0,1,1,0
10.9303716541111,0,13,0,0,0,1,1,0
9.84090615677778,0,15,1,0,0,0,1,0
1.27459493205833,0,13,0,0,0,1,1,0
6.31725321219444,0,13,1,0,0,1,1,0
0.171304585310278,0,14,0,0,0,1,1,1
3.36169408081667,0,12,1,0,0,1,1,0
9.14276044633333,0,16,0,0,0,1,0,0
15.6337375803056,1,16,1,0,0,1,1,0
19.0746496233889,1,16,0,0,0,1,1,0
8.98646746236111,1,15,0,0,0,1,1,0
12.8938170563333,0,14,1,0,0,1,1,1
10.0188798897222,0,14,1,0,0,1,1,1
12.4028475929444,0,14,1,0,0,1,1,1
32.4849513380556,0,14,1,1,0,0,0,0
21.6379474411111,1,16,1,0,0,1,1,0
12.2581823899167,0,14,1,0,0,0,1,0
11.3863110025,0,12,0,0,0,0,1,0
5.29281630486111,1,16,0,0,0,1,1,0
14.4259683781389,0,14,0,0,0,1,1,1
16.7234514330556,1,15,1,0,1,0,1,0
1.78093892820278,0,12,0,0,0,1,1,0
11.2543076592222,1,16,0,1,0,0,0,0
6.21794370458333,1,15,0,0,1,1,0,0
5.76004190869444,1,14,0,0,0,0,1,0
9.87744844102778,0,12,1,0,0,1,1,1
7.58320154755556,0,13,1,0,0,0,0,0
19.4831309419444,0,15,1,0,0,0,1,0
15.4284614485556,1,14,1,0,1,0,0,0
7.77272009545555,0,15,1,0,0,1,1,0
1.55083090934722,0,12,0,0,0,1,1,0
2.46096449703056,0,13,1,0,0,1,1,1
16.8191601406944,1,12,1,1,0,1,0,0
14.7624108432222,0,15,1,0,0,0,1,0
4.86479599369444,0,13,0,0,0,1,1,0
10.5827445115278,1,16,0,0,0,0,1,0
3.14351131919444,1,12,1,0,0,0,1,0
26.3371506499167,0,16,0,1,0,0,0,0
6.23391785783333,0,14,1,0,0,1,1,1
11.2723238751389,0,16,0,0,0,1,1,0
2.76309382897222,0,12,0,0,0,0,1,0
13.1199388598889,0,13,0,0,0,1,1,0
5.47454282952778,0,14,1,0,0,0,0,0
17.3057035002778,1,15,0,0,0,1,1,0
7.47370111838889,1,13,1,0,0,1,1,1
8.92832477941667,0,14,1,0,0,1,1,1
4.81820054888889,0,15,1,0,0,1,0,0
4.43027110211389,0,16,1,0,0,1,1,0
2.91796862536111,0,12,1,0,0,1,1,0
12.37931422775,0,14,0,0,0,0,1,0
10.4608658393333,1,16,1,0,0,1,1,0
7.43384786130555,0,16,1,0,0,1,1,1
9.17540431516667,0,13,1,0,0,1,1,0
10.2175951379444,0,12,1,0,1,0,1,1
14.27679583575,1,16,1,0,0,0,1,1
12.6355861906389,1,16,1,0,1,1,1,0
3.05668675044444,0,12,1,0,0,1,1,1
7.22439448811111,0,14,0,0,0,0,0,0
2.69210048348611,0,12,1,0,0,1,1,0
31.6452385038889,1,14,1,0,0,1,1,0
3.63057091988611,0,13,0,0,0,0,0,0
3.13466383835,0,12,1,0,0,1,1,1
0.389231214477778,0,15,0,0,0,1,1,0
4.32075302713611,1,15,1,0,0,0,0,0
13.6675130112778,1,16,1,0,1,0,1,0
0.918167643411111,0,12,1,0,0,1,1,1
28.4959983311389,1,14,1,0,1,1,1,0
23.5693311780833,1,16,1,0,0,0,1,0
18.6792423501111,1,14,0,0,0,1,1,0
2.55871243525,0,12,0,0,0,1,1,1
6.916273383,1,12,1,0,0,0,1,0
24.3181020689444,1,16,1,0,0,0,0,0
14.8023520951667,0,16,1,0,0,1,1,1
5.60985546822222,0,13,1,0,0,1,1,0
7.40570397977778,1,13,0,0,0,0,1,0
2.14237881260833,0,12,0,0,0,1,1,0
20.7187303414722,0,14,1,0,0,0,1,0
19.235557812,0,12,0,0,0,1,1,1
6.6781542915,0,15,0,0,0,1,1,1
4.47451916075,0,12,0,1,0,1,0,0
6.73993371272222,1,13,1,0,0,1,1,0
7.87261324097222,0,15,1,0,0,1,1,0
14.4090201772778,1,14,0,0,0,1,1,0
5.50591505677778,1,14,0,0,1,1,1,0
2.44566014813056,0,12,1,0,0,0,1,0
6.26973690419445,0,13,0,0,0,1,1,1
1.22769424425278,0,12,0,0,0,1,1,1
11.5631075505833,0,16,0,0,0,1,1,1
13.6790971493611,1,16,0,0,0,1,1,1
5.35013394622222,0,12,1,1,0,1,1,0
1.90518710241667,0,15,0,0,0,1,1,1
6.54646734163889,0,12,1,0,0,1,0,1
6.85845800023333,1,15,1,0,0,0,1,0
18.3312664058889,1,16,1,0,0,0,0,0
9.90290936119444,1,14,0,0,0,1,1,1
13.6828020631389,0,13,1,0,0,1,1,0
1.51574054511833,0,15,1,0,0,0,1,0
9.04553339663889,0,14,1,0,0,0,1,0
3.51981451172222,0,16,0,0,0,1,1,0
8.70779907522222,1,13,1,0,0,1,1,0
7.23154182783333,0,13,1,0,0,0,1,0
8.07365576794444,0,12,0,1,0,1,1,0
4.15595010968333,0,13,0,0,0,1,1,0
4.69692077772222,0,13,0,0,0,0,1,0
20.3507838085833,0,15,1,0,0,1,1,1
6.65609276436111,0,13,0,0,0,1,1,0
5.973796818,0,14,1,0,0,0,1,0
3.38307407344444,0,12,0,0,0,1,1,1
5.06250292472222,0,14,0,0,0,0,1,0
12.9814251364722,1,15,1,1,0,0,1,1
5.31336689233333,0,12,0,0,0,0,1,0
32.1784068439167,1,16,1,0,1,1,1,0
7.88622500372222,1,14,1,0,0,1,1,0
16.9051005330556,0,16,1,0,0,0,1,0
16.1031509033889,1,16,1,0,0,1,1,1
11.1063874810833,1,16,1,1,0,0,1,1
20.41771491,1,15,1,0,0,1,1,0
3.435581491075,0,12,1,0,0,1,1,1
5.90484317452778,0,13,0,1,0,0,1,1
4.70528962435667,0,12,1,0,0,1,1,0
2.734373245375,0,16,1,0,1,1,1,0
14.3597951194444,0,14,1,1,0,0,0,0
4.03663635608333,0,13,1,0,0,1,1,1
11.5776126745278,1,15,0,0,1,0,1,0
2.80787210758333,0,12,1,0,0,1,1,0
5.00407052488889,0,13,1,0,0,1,1,1
23.8451408680278,1,16,1,0,1,1,1,1
2.74492712477778,0,12,1,0,0,0,1,1
2.04133246483889,0,13,0,0,1,0,1,0
12.09392295625,1,13,0,0,1,1,1,0
5.62454789569444,0,14,1,0,0,1,1,0
4.80716181655556,0,15,0,0,0,1,0,0
1.18717423338333,0,12,1,0,0,1,1,0
2.47226831619444,1,12,0,0,0,1,1,1
7.27499033525,0,13,1,1,0,1,1,1
8.99908556161111,0,15,1,0,0,0,1,1
16.0451037077778,0,13,1,0,0,0,0,1
5.33423014897222,0,13,1,0,0,1,1,1
16.9632298053056,1,12,1,0,0,0,1,0
20.7803120445,1,15,0,1,0,1,1,0
11.9433582960278,0,13,0,1,0,1,1,0
15.4030644520278,0,15,1,0,0,1,1,0
4.18072944016667,0,13,0,0,0,1,1,0
6.58934817844444,0,12,1,0,1,1,1,0
17.1890510912778,1,15,1,0,0,1,1,0
5.44387487130555,0,13,0,0,0,1,1,1
13.0149310607778,1,13,0,0,1,1,1,0
4.38483990725,0,13,1,0,0,1,1,0
6.69062407052778,0,12,0,0,0,0,1,1
12.3788774530556,1,12,0,0,0,0,1,0
5.89576401275,0,14,1,0,0,1,1,1
7.47934397497222,1,14,1,1,0,0,0,1
16.4156849779722,1,15,0,1,0,0,0,1
3.34077917908889,0,13,0,0,0,1,1,1
4.00367957341667,0,12,0,0,0,1,1,0
5.65345274125,0,13,1,0,0,1,1,1
10.2782000361944,0,12,0,0,0,1,1,0
19.3282658175833,1,16,0,0,1,1,1,0
9.75439370927778,1,14,0,0,0,1,0,1
8.72284231330556,1,15,1,0,0,0,1,0
11.9770282470556,0,15,0,0,0,1,1,0
16.4950304472778,1,16,0,0,0,0,1,0
5.98852536883333,0,16,0,0,0,1,1,1
15.4133317973333,1,15,0,0,1,0,1,0
9.17720474644444,0,13,1,0,0,0,1,1
17.27421784575,0,15,1,0,0,1,1,1
9.69616955586111,0,13,0,0,0,0,1,1
6.84819903383333,0,13,0,0,0,1,1,0
3.25598873130556,0,13,1,0,0,1,1,0
11.10771781675,1,14,0,0,1,0,1,0
3.29488256163611,0,12,0,0,0,1,1,0
7.74797053180556,1,14,1,0,1,1,1,0
1.76570605826806,0,12,1,0,0,1,1,1
30.0299741730556,1,16,0,0,0,0,0,0
11.8267240134722,1,15,1,0,0,1,1,0
6.93433754894444,0,12,1,0,0,0,1,1
13.5958164218056,0,16,0,0,0,1,1,1
10.4249089298056,0,12,0,0,0,1,1,0
15.1085273356389,0,14,0,0,0,1,1,1
9.44592883230556,0,14,1,0,0,1,1,1
7.89775648722222,0,13,0,0,0,1,1,1
21.8824643333889,0,12,0,0,0,1,1,0
9.73388212988889,0,15,0,0,1,0,1,0
3.22869640748806,0,14,0,0,0,1,1,0
11.9986407044167,0,12,0,0,1,0,1,1
2.409598788775,0,15,1,0,0,0,1,1
10.8225049235,1,14,1,0,0,0,1,0
5.55342159978333,0,12,0,0,0,1,1,0
9.88992221697222,0,15,0,0,0,1,1,0
14.6401884233056,1,15,0,0,0,0,1,0
15.9877153440833,1,14,1,0,0,1,1,0
6.94832012811111,0,15,1,0,0,1,1,0
15.2088217154722,0,13,0,0,0,1,1,0
16.0056439995556,1,16,0,0,0,1,1,1
14.8208676743611,1,15,1,0,1,0,1,0
5.41826929622222,0,12,0,0,0,1,1,0
14.6917018113889,1,14,0,1,0,0,0,0
22.2252758004444,1,15,0,0,1,0,1,0
3.43679660080556,0,15,0,0,0,1,1,1
7.11973190977778,0,15,0,0,0,0,1,0
8.77962443969444,0,12,1,0,0,1,1,1
4.87925504669444,0,12,0,0,0,1,1,0
6.43834192005555,0,15,1,0,0,1,1,1
4.45280901422222,0,12,1,0,0,1,1,0
12.5570355623056,1,16,1,0,0,0,1,0
17.0220615685833,0,12,0,0,0,1,1,0
12.1330042053056,1,14,0,0,0,1,0,0
7.77843490588889,1,16,0,0,0,1,1,0
